record_id,project_id,category,amount_kpy,status,accrual_month,payment_due_month,input_timestamp,confirmed_timestamp,vendor_name
CST-01815,PRJ-0026,経費,10315,確定請求,2026-01,2026-02,2026-01-24T00:00:00,2026-01-27T00:00:00,協力業者D社
CST-01816,PRJ-0071,経費,70436,確定請求,2024-11,2024-12,2024-11-02T00:00:00,2024-11-05T00:00:00,協力業者F社
CST-01817,PRJ-0037,外注費,36625,現場見込み,2024-08,2024-09,2024-08-29T00:00:00,,協力業者A社
CST-01818,PRJ-0038,外注費,94995,確定請求,2023-09,2023-10,2023-09-03T00:00:00,2023-09-08T00:00:00,資材メーカーJ
CST-01819,PRJ-0084,外注費,27952,口頭発注,2026-01,2026-02,2026-01-31T00:00:00,,資材メーカーI
CST-01820,PRJ-0086,外注費,91097,確定請求,2024-04,2024-05,2024-05-06T00:00:00,2024-05-11T00:00:00,資材メーカーC
CST-01821,PRJ-0094,外注費,2309,口頭発注,2023-10,2023-11,2023-10-13T00:00:00,,協力業者G社
CST-01822,PRJ-0054,材料費,35306,確定請求,2024-10,2024-11,2024-10-28T00:00:00,2024-10-31T00:00:00,協力業者Q社
CST-01823,PRJ-0093,材料費,14035,確定請求,2023-10,2023-11,2023-10-15T00:00:00,2023-10-20T00:00:00,協力業者F社
CST-01824,PRJ-0033,外注費,71099,確定請求,2023-11,2023-12,2023-12-03T00:00:00,2023-12-08T00:00:00,協力業者T社
CST-01825,PRJ-0024,材料費,95492,確定請求,2026-05,2026-06,2026-05-11T00:00:00,2026-05-16T00:00:00,協力業者T社
CST-01826,PRJ-0128,材料費,58579,確定請求,2024-06,2024-07,2024-06-18T00:00:00,2024-06-18T00:00:00,協力業者L社
CST-01827,PRJ-0050,外注費,43071,確定請求,2024-08,2024-09,2024-08-11T00:00:00,2024-08-11T00:00:00,協力業者H社
CST-01828,PRJ-0064,外注費,40422,現場見込み,2024-12,2025-01,2025-01-03T00:00:00,,協力業者D社
CST-01829,PRJ-0016,材料費,14209,確定請求,2026-09,2026-10,2026-10-06T00:00:00,2026-10-10T00:00:00,資材メーカーH
CST-01830,PRJ-0042,材料費,39180,口頭発注,2025-12,2026-01,2026-01-03T00:00:00,,協力業者O社
CST-01831,PRJ-0033,材料費,48866,確定請求,2024-01,2024-02,2024-02-03T00:00:00,2024-02-03T00:00:00,協力業者B社
CST-01832,PRJ-0162,材料費,38220,確定請求,2025-04,2025-05,2025-04-23T00:00:00,2025-04-26T00:00:00,資材メーカーB
CST-01833,PRJ-0091,労務費,17887,口頭発注,2024-04,2024-05,2024-04-04T00:00:00,,協力業者F社
CST-01834,PRJ-0189,外注費,18144,確定請求,2025-11,2025-12,2025-11-24T00:00:00,2025-11-26T00:00:00,資材メーカーA
CST-01835,PRJ-0146,経費,91836,確定請求,2026-03,2026-04,2026-04-01T00:00:00,2026-04-03T00:00:00,協力業者N社
CST-01836,PRJ-0158,経費,30563,口頭発注,2026-12,2027-01,2026-12-22T00:00:00,,資材メーカーF
CST-01837,PRJ-0051,労務費,84442,確定請求,2025-03,2025-04,2025-03-11T00:00:00,2025-03-15T00:00:00,協力業者D社
CST-01838,PRJ-0196,外注費,9851,現場見込み,2026-01,2026-02,2026-01-09T00:00:00,,協力業者F社
CST-01839,PRJ-0080,労務費,21953,現場見込み,2025-11,2025-12,2025-11-06T00:00:00,,協力業者Q社
CST-01840,PRJ-0113,労務費,82841,口頭発注,2024-07,2024-08,2024-07-29T00:00:00,,資材メーカーI
CST-01841,PRJ-0104,外注費,55541,口頭発注,2025-11,2025-12,2025-11-22T00:00:00,,協力業者O社
CST-01842,PRJ-0184,外注費,41472,現場見込み,2025-11,2025-12,2025-11-10T00:00:00,,協力業者K社
CST-01843,PRJ-0117,材料費,63559,確定請求,2024-01,2024-02,2024-01-19T00:00:00,2024-01-20T00:00:00,資材メーカーD
CST-01844,PRJ-0186,材料費,29143,確定請求,2025-06,2025-07,2025-06-07T00:00:00,2025-06-08T00:00:00,協力業者D社
CST-01845,PRJ-0027,経費,70561,確定請求,2025-11,2025-12,2025-11-12T00:00:00,2025-11-13T00:00:00,協力業者H社
CST-01846,PRJ-0018,労務費,19433,現場見込み,2024-11,2024-12,2024-12-03T00:00:00,,資材メーカーI
CST-01847,PRJ-0175,労務費,85673,口頭発注,2024-11,2024-12,2024-11-11T00:00:00,,協力業者P社
CST-01848,PRJ-0023,労務費,98195,確定請求,2026-09,2026-10,2026-10-05T00:00:00,2026-10-06T00:00:00,協力業者B社
CST-01849,PRJ-0197,労務費,27300,確定請求,2024-03,2024-04,2024-03-26T00:00:00,2024-03-29T00:00:00,資材メーカーJ
CST-01850,PRJ-0108,経費,62140,現場見込み,2023-10,2023-11,2023-11-01T00:00:00,,協力業者M社
CST-01851,PRJ-0190,外注費,50538,現場見込み,2024-09,2024-10,2024-10-04T00:00:00,,協力業者O社
CST-01852,PRJ-0009,外注費,28925,確定請求,2023-10,2023-11,2023-10-30T00:00:00,2023-10-31T00:00:00,協力業者L社
CST-01853,PRJ-0142,材料費,45155,確定請求,2023-08,2023-09,2023-08-26T00:00:00,2023-08-31T00:00:00,協力業者E社
CST-01854,PRJ-0111,材料費,75082,確定請求,2023-08,2023-09,2023-08-13T00:00:00,2023-08-13T00:00:00,協力業者I社
CST-01855,PRJ-0021,外注費,27188,現場見込み,2025-10,2025-11,2025-10-30T00:00:00,,協力業者O社
CST-01856,PRJ-0179,材料費,73737,確定請求,2025-05,2025-06,2025-05-22T00:00:00,2025-05-23T00:00:00,資材メーカーE
CST-01857,PRJ-0105,材料費,42274,現場見込み,2024-04,2024-05,2024-05-03T00:00:00,,協力業者T社
CST-01858,PRJ-0085,外注費,13031,口頭発注,2024-07,2024-08,2024-07-24T00:00:00,,協力業者T社
CST-01859,PRJ-0010,外注費,34483,確定請求,2024-08,2024-09,2024-08-26T00:00:00,2024-08-30T00:00:00,協力業者C社
CST-01860,PRJ-0105,経費,36512,現場見込み,2024-08,2024-09,2024-08-11T00:00:00,,資材メーカーH
CST-01861,PRJ-0051,外注費,99486,確定請求,2025-12,2026-01,2025-12-23T00:00:00,2025-12-25T00:00:00,協力業者P社
CST-01862,PRJ-0160,労務費,5526,確定請求,2025-05,2025-06,2025-05-25T00:00:00,2025-05-30T00:00:00,資材メーカーD
CST-01863,PRJ-0199,労務費,67391,現場見込み,2025-08,2025-09,2025-09-05T00:00:00,,協力業者H社
CST-01864,PRJ-0108,外注費,53995,確定請求,2024-07,2024-08,2024-07-18T00:00:00,2024-07-22T00:00:00,協力業者S社
CST-01865,PRJ-0019,材料費,6577,確定請求,2023-11,2023-12,2023-11-29T00:00:00,2023-11-29T00:00:00,資材メーカーJ
CST-01866,PRJ-0133,労務費,62292,確定請求,2026-03,2026-04,2026-03-08T00:00:00,2026-03-11T00:00:00,協力業者B社
CST-01867,PRJ-0038,外注費,142690,現場見込み,2024-02,2024-03,2024-02-22T00:00:00,,協力業者B社
CST-01868,PRJ-0020,外注費,20816,確定請求,2025-10,2025-11,2025-10-28T00:00:00,2025-11-02T00:00:00,協力業者M社
CST-01869,PRJ-0055,外注費,23105,口頭発注,2023-07,2023-08,2023-07-26T00:00:00,,協力業者O社
CST-01870,PRJ-0092,外注費,47468,確定請求,2024-01,2024-02,2024-01-12T00:00:00,2024-01-12T00:00:00,協力業者C社
CST-01871,PRJ-0022,外注費,56426,確定請求,2024-10,2024-11,2024-11-01T00:00:00,2024-11-03T00:00:00,協力業者G社
CST-01872,PRJ-0074,材料費,6829,現場見込み,2024-11,2024-12,2024-11-30T00:00:00,,協力業者H社
CST-01873,PRJ-0060,材料費,116610,確定請求,2023-09,2023-10,2023-09-26T00:00:00,2023-09-27T00:00:00,協力業者P社
CST-01874,PRJ-0111,労務費,57838,確定請求,2024-09,2024-10,2024-10-02T00:00:00,2024-10-07T00:00:00,資材メーカーH
CST-01875,PRJ-0038,外注費,115288,確定請求,2023-06,2023-07,2023-06-22T00:00:00,2023-06-23T00:00:00,協力業者O社
CST-01876,PRJ-0043,外注費,3459,確定請求,2024-12,2025-01,2024-12-30T00:00:00,2025-01-04T00:00:00,協力業者F社
CST-01877,PRJ-0015,労務費,31298,確定請求,2024-02,2024-03,2024-03-01T00:00:00,2024-03-06T00:00:00,資材メーカーC
CST-01878,PRJ-0056,材料費,111405,確定請求,2025-11,2025-12,2025-11-09T00:00:00,2025-11-13T00:00:00,協力業者M社
CST-01879,PRJ-0148,材料費,26102,口頭発注,2026-01,2026-02,2026-01-27T00:00:00,,協力業者J社
CST-01880,PRJ-0181,材料費,27803,確定請求,2024-04,2024-05,2024-04-25T00:00:00,2024-04-29T00:00:00,資材メーカーC
CST-01881,PRJ-0089,材料費,89450,確定請求,2025-08,2025-09,2025-08-06T00:00:00,2025-08-11T00:00:00,資材メーカーF
CST-01882,PRJ-0162,外注費,42103,確定請求,2025-02,2025-03,2025-02-10T00:00:00,2025-02-15T00:00:00,協力業者T社
CST-01883,PRJ-0069,労務費,84544,確定請求,2024-06,2024-07,2024-06-16T00:00:00,2024-06-16T00:00:00,協力業者Q社
CST-01884,PRJ-0199,材料費,79148,確定請求,2025-04,2025-05,2025-04-19T00:00:00,2025-04-22T00:00:00,協力業者M社
CST-01885,PRJ-0020,労務費,14748,確定請求,2024-06,2024-07,2024-06-11T00:00:00,2024-06-12T00:00:00,協力業者L社
CST-01886,PRJ-0007,経費,64063,確定請求,2026-06,2026-07,2026-06-03T00:00:00,2026-06-07T00:00:00,協力業者R社
CST-01887,PRJ-0175,労務費,100271,確定請求,2025-09,2025-10,2025-09-27T00:00:00,2025-09-28T00:00:00,資材メーカーE
CST-01888,PRJ-0133,材料費,51193,確定請求,2025-12,2026-01,2025-12-21T00:00:00,2025-12-21T00:00:00,協力業者H社
CST-01889,PRJ-0072,労務費,70646,確定請求,2026-08,2026-09,2026-08-28T00:00:00,2026-09-02T00:00:00,資材メーカーD
CST-01890,PRJ-0155,材料費,45026,確定請求,2024-03,2024-04,2024-03-08T00:00:00,2024-03-10T00:00:00,資材メーカーE
CST-01891,PRJ-0137,材料費,42232,確定請求,2024-06,2024-07,2024-06-29T00:00:00,2024-07-03T00:00:00,資材メーカーI
CST-01892,PRJ-0066,経費,5121,確定請求,2026-09,2026-10,2026-09-07T00:00:00,2026-09-07T00:00:00,協力業者I社
CST-01893,PRJ-0104,外注費,59625,確定請求,2025-08,2025-09,2025-08-23T00:00:00,2025-08-26T00:00:00,協力業者L社
CST-01894,PRJ-0169,外注費,55607,確定請求,2024-11,2024-12,2024-12-01T00:00:00,2024-12-04T00:00:00,協力業者Q社
CST-01895,PRJ-0164,材料費,111983,確定請求,2025-11,2025-12,2025-11-13T00:00:00,2025-11-15T00:00:00,協力業者R社
CST-01896,PRJ-0069,外注費,47005,確定請求,2024-12,2025-01,2025-01-05T00:00:00,2025-01-10T00:00:00,協力業者T社
CST-01897,PRJ-0095,外注費,65219,確定請求,2026-04,2026-05,2026-04-05T00:00:00,2026-04-06T00:00:00,資材メーカーF
CST-01898,PRJ-0098,労務費,58278,確定請求,2026-07,2026-08,2026-07-25T00:00:00,2026-07-28T00:00:00,協力業者C社
CST-01899,PRJ-0075,経費,41160,現場見込み,2026-04,2026-05,2026-04-07T00:00:00,,協力業者F社
CST-01900,PRJ-0063,労務費,126571,確定請求,2024-05,2024-06,2024-05-20T00:00:00,2024-05-22T00:00:00,協力業者D社
CST-01901,PRJ-0069,材料費,60412,確定請求,2024-07,2024-08,2024-07-12T00:00:00,2024-07-15T00:00:00,資材メーカーC
CST-01902,PRJ-0095,外注費,56656,確定請求,2024-09,2024-10,2024-09-29T00:00:00,2024-10-03T00:00:00,資材メーカーH
CST-01903,PRJ-0108,労務費,35804,確定請求,2025-01,2025-02,2025-02-02T00:00:00,2025-02-05T00:00:00,協力業者A社
CST-01904,PRJ-0071,外注費,69564,確定請求,2024-09,2024-10,2024-09-16T00:00:00,2024-09-19T00:00:00,協力業者R社
CST-01905,PRJ-0066,外注費,7695,口頭発注,2026-06,2026-07,2026-06-28T00:00:00,,協力業者N社
CST-01906,PRJ-0036,経費,25352,確定請求,2023-11,2023-12,2023-11-06T00:00:00,2023-11-06T00:00:00,協力業者J社
CST-01907,PRJ-0042,外注費,27192,確定請求,2025-11,2025-12,2025-11-13T00:00:00,2025-11-17T00:00:00,資材メーカーH
CST-01908,PRJ-0198,材料費,66466,現場見込み,2026-03,2026-04,2026-04-01T00:00:00,,協力業者K社
CST-01909,PRJ-0084,材料費,38516,確定請求,2026-01,2026-02,2026-01-17T00:00:00,2026-01-20T00:00:00,協力業者K社
CST-01910,PRJ-0040,外注費,16661,確定請求,2024-11,2024-12,2024-11-18T00:00:00,2024-11-22T00:00:00,資材メーカーB
CST-01911,PRJ-0032,労務費,24357,確定請求,2026-01,2026-02,2026-01-22T00:00:00,2026-01-26T00:00:00,協力業者O社
CST-01912,PRJ-0182,労務費,53494,確定請求,2023-06,2023-07,2023-07-04T00:00:00,2023-07-05T00:00:00,資材メーカーI
CST-01913,PRJ-0114,材料費,18515,確定請求,2025-03,2025-04,2025-03-21T00:00:00,2025-03-23T00:00:00,協力業者H社
CST-01914,PRJ-0073,外注費,11367,確定請求,2026-07,2026-08,2026-07-31T00:00:00,2026-08-01T00:00:00,資材メーカーE
CST-01915,PRJ-0015,外注費,30622,確定請求,2024-02,2024-03,2024-02-09T00:00:00,2024-02-10T00:00:00,協力業者J社
CST-01916,PRJ-0059,材料費,13459,口頭発注,2024-03,2024-04,2024-03-30T00:00:00,,資材メーカーJ
CST-01917,PRJ-0160,材料費,5151,確定請求,2026-11,2026-12,2026-11-06T00:00:00,2026-11-07T00:00:00,協力業者J社
CST-01918,PRJ-0185,材料費,67088,現場見込み,2025-12,2026-01,2026-01-02T00:00:00,,協力業者F社
CST-01919,PRJ-0143,外注費,37019,確定請求,2023-12,2024-01,2023-12-09T00:00:00,2023-12-13T00:00:00,協力業者B社
CST-01920,PRJ-0075,材料費,49570,確定請求,2025-03,2025-04,2025-03-08T00:00:00,2025-03-10T00:00:00,協力業者O社
CST-01921,PRJ-0072,外注費,51516,確定請求,2025-10,2025-11,2025-10-30T00:00:00,2025-11-04T00:00:00,協力業者G社
CST-01922,PRJ-0085,材料費,14707,現場見込み,2023-09,2023-10,2023-09-22T00:00:00,,資材メーカーB
CST-01923,PRJ-0077,材料費,60014,確定請求,2024-07,2024-08,2024-08-01T00:00:00,2024-08-04T00:00:00,協力業者E社
CST-01924,PRJ-0143,材料費,21963,確定請求,2025-02,2025-03,2025-02-17T00:00:00,2025-02-19T00:00:00,協力業者F社
CST-01925,PRJ-0029,材料費,7699,確定請求,2024-01,2024-02,2024-01-20T00:00:00,2024-01-23T00:00:00,資材メーカーJ
CST-01926,PRJ-0044,外注費,4303,確定請求,2024-09,2024-10,2024-09-11T00:00:00,2024-09-14T00:00:00,資材メーカーE
CST-01927,PRJ-0042,外注費,30657,確定請求,2026-06,2026-07,2026-07-02T00:00:00,2026-07-02T00:00:00,協力業者K社
CST-01928,PRJ-0164,労務費,214171,確定請求,2025-11,2025-12,2025-11-28T00:00:00,2025-11-30T00:00:00,協力業者R社
CST-01929,PRJ-0163,材料費,41480,確定請求,2025-01,2025-02,2025-01-07T00:00:00,2025-01-11T00:00:00,協力業者P社
CST-01930,PRJ-0128,外注費,51418,現場見込み,2025-06,2025-07,2025-06-30T00:00:00,,協力業者E社
CST-01931,PRJ-0104,経費,54178,確定請求,2025-11,2025-12,2025-11-22T00:00:00,2025-11-24T00:00:00,資材メーカーJ
CST-01932,PRJ-0136,外注費,64787,確定請求,2025-10,2025-11,2025-10-29T00:00:00,2025-10-29T00:00:00,協力業者D社
CST-01933,PRJ-0066,経費,6519,確定請求,2025-11,2025-12,2025-11-28T00:00:00,2025-11-28T00:00:00,資材メーカーB
CST-01934,PRJ-0091,外注費,19289,確定請求,2024-06,2024-07,2024-06-16T00:00:00,2024-06-20T00:00:00,協力業者A社
CST-01935,PRJ-0004,外注費,6703,確定請求,2024-10,2024-11,2024-10-29T00:00:00,2024-10-29T00:00:00,協力業者O社
CST-01936,PRJ-0169,材料費,49179,確定請求,2024-10,2024-11,2024-10-25T00:00:00,2024-10-30T00:00:00,協力業者B社
CST-01937,PRJ-0126,外注費,57585,確定請求,2025-07,2025-08,2025-07-28T00:00:00,2025-07-29T00:00:00,協力業者S社
CST-01938,PRJ-0145,外注費,57822,確定請求,2026-01,2026-02,2026-02-01T00:00:00,2026-02-01T00:00:00,協力業者G社
CST-01939,PRJ-0121,外注費,85954,確定請求,2024-06,2024-07,2024-06-20T00:00:00,2024-06-25T00:00:00,資材メーカーH
CST-01940,PRJ-0134,外注費,42261,現場見込み,2024-05,2024-06,2024-06-08T00:00:00,,協力業者C社
CST-01941,PRJ-0135,外注費,7289,口頭発注,2025-06,2025-07,2025-06-09T00:00:00,,協力業者G社
CST-01942,PRJ-0041,外注費,68765,確定請求,2026-05,2026-06,2026-06-06T00:00:00,2026-06-10T00:00:00,協力業者T社
CST-01943,PRJ-0025,外注費,6391,確定請求,2026-01,2026-02,2026-02-03T00:00:00,2026-02-06T00:00:00,資材メーカーJ
CST-01944,PRJ-0195,材料費,8773,確定請求,2026-03,2026-04,2026-03-25T00:00:00,2026-03-27T00:00:00,資材メーカーC
CST-01945,PRJ-0143,経費,32307,現場見込み,2024-09,2024-10,2024-09-05T00:00:00,,協力業者L社
CST-01946,PRJ-0020,材料費,18087,確定請求,2025-02,2025-03,2025-02-16T00:00:00,2025-02-18T00:00:00,協力業者L社
CST-01947,PRJ-0034,外注費,29685,口頭発注,2024-12,2025-01,2025-01-09T00:00:00,,資材メーカーH
CST-01948,PRJ-0102,材料費,107078,確定請求,2024-04,2024-05,2024-04-16T00:00:00,2024-04-21T00:00:00,協力業者G社
CST-01949,PRJ-0060,材料費,94091,確定請求,2024-04,2024-05,2024-04-20T00:00:00,2024-04-22T00:00:00,資材メーカーF
CST-01950,PRJ-0016,外注費,10814,確定請求,2026-03,2026-04,2026-03-15T00:00:00,2026-03-20T00:00:00,資材メーカーF
CST-01951,PRJ-0038,労務費,101704,現場見込み,2023-12,2024-01,2024-01-10T00:00:00,,協力業者E社
CST-01952,PRJ-0087,材料費,34202,確定請求,2024-08,2024-09,2024-08-28T00:00:00,2024-08-30T00:00:00,協力業者E社
CST-01953,PRJ-0195,労務費,8370,確定請求,2027-02,2027-03,2027-02-25T00:00:00,2027-02-27T00:00:00,資材メーカーH
CST-01954,PRJ-0030,材料費,76709,確定請求,2024-06,2024-07,2024-06-25T00:00:00,2024-06-28T00:00:00,資材メーカーJ
CST-01955,PRJ-0049,材料費,86842,確定請求,2024-03,2024-04,2024-03-15T00:00:00,2024-03-20T00:00:00,協力業者A社
CST-01956,PRJ-0076,外注費,56562,確定請求,2024-11,2024-12,2024-11-19T00:00:00,2024-11-23T00:00:00,協力業者N社
CST-01957,PRJ-0099,材料費,45939,確定請求,2026-03,2026-04,2026-03-25T00:00:00,2026-03-26T00:00:00,資材メーカーC
CST-01958,PRJ-0167,労務費,7210,口頭発注,2025-12,2026-01,2025-12-30T00:00:00,,協力業者F社
CST-01959,PRJ-0121,労務費,66480,確定請求,2024-04,2024-05,2024-04-18T00:00:00,2024-04-18T00:00:00,協力業者R社
CST-01960,PRJ-0049,材料費,139779,確定請求,2024-10,2024-11,2024-10-23T00:00:00,2024-10-25T00:00:00,資材メーカーG
CST-01961,PRJ-0153,外注費,43183,確定請求,2025-05,2025-06,2025-05-30T00:00:00,2025-05-31T00:00:00,協力業者R社
CST-01962,PRJ-0063,材料費,68350,確定請求,2024-04,2024-05,2024-04-22T00:00:00,2024-04-23T00:00:00,資材メーカーF
CST-01963,PRJ-0149,労務費,3353,確定請求,2024-07,2024-08,2024-07-14T00:00:00,2024-07-14T00:00:00,協力業者J社
CST-01964,PRJ-0163,経費,68123,確定請求,2024-12,2025-01,2024-12-28T00:00:00,2024-12-31T00:00:00,協力業者N社
CST-01965,PRJ-0120,外注費,60741,確定請求,2025-09,2025-10,2025-09-30T00:00:00,2025-10-02T00:00:00,協力業者A社
CST-01966,PRJ-0012,外注費,35857,確定請求,2025-04,2025-05,2025-04-29T00:00:00,2025-05-04T00:00:00,協力業者C社
CST-01967,PRJ-0015,材料費,27526,口頭発注,2024-02,2024-03,2024-02-11T00:00:00,,協力業者S社
CST-01968,PRJ-0056,外注費,158792,確定請求,2026-05,2026-06,2026-05-14T00:00:00,2026-05-19T00:00:00,資材メーカーH
CST-01969,PRJ-0018,外注費,26418,確定請求,2025-03,2025-04,2025-03-14T00:00:00,2025-03-16T00:00:00,資材メーカーC
CST-01970,PRJ-0107,労務費,71111,確定請求,2023-10,2023-11,2023-10-11T00:00:00,2023-10-12T00:00:00,資材メーカーH
CST-01971,PRJ-0185,外注費,83013,確定請求,2025-11,2025-12,2025-11-16T00:00:00,2025-11-19T00:00:00,協力業者E社
CST-01972,PRJ-0122,労務費,55747,確定請求,2026-05,2026-06,2026-05-06T00:00:00,2026-05-08T00:00:00,資材メーカーC
CST-01973,PRJ-0174,外注費,84162,確定請求,2024-03,2024-04,2024-03-12T00:00:00,2024-03-14T00:00:00,協力業者B社
CST-01974,PRJ-0125,外注費,62330,現場見込み,2024-03,2024-04,2024-03-08T00:00:00,,資材メーカーA
CST-01975,PRJ-0014,外注費,30560,確定請求,2025-08,2025-09,2025-08-18T00:00:00,2025-08-22T00:00:00,協力業者J社
CST-01976,PRJ-0024,材料費,82550,現場見込み,2026-09,2026-10,2026-10-01T00:00:00,,資材メーカーJ
CST-01977,PRJ-0119,外注費,87168,現場見込み,2024-04,2024-05,2024-04-16T00:00:00,,協力業者G社
CST-01978,PRJ-0083,外注費,39941,確定請求,2023-06,2023-07,2023-06-16T00:00:00,2023-06-20T00:00:00,協力業者T社
CST-01979,PRJ-0169,材料費,69902,確定請求,2024-10,2024-11,2024-10-20T00:00:00,2024-10-25T00:00:00,資材メーカーH
CST-01980,PRJ-0078,材料費,34198,確定請求,2025-05,2025-06,2025-05-30T00:00:00,2025-05-30T00:00:00,協力業者I社
CST-01981,PRJ-0099,労務費,40992,口頭発注,2025-11,2025-12,2025-11-25T00:00:00,,資材メーカーG
CST-01982,PRJ-0092,外注費,91613,現場見込み,2023-09,2023-10,2023-09-17T00:00:00,,協力業者E社
CST-01983,PRJ-0095,外注費,39366,確定請求,2025-02,2025-03,2025-02-14T00:00:00,2025-02-17T00:00:00,協力業者L社
CST-01984,PRJ-0087,外注費,27082,確定請求,2025-01,2025-02,2025-01-04T00:00:00,2025-01-04T00:00:00,資材メーカーJ
CST-01985,PRJ-0183,経費,94017,確定請求,2026-03,2026-04,2026-03-20T00:00:00,2026-03-21T00:00:00,協力業者E社
CST-01986,PRJ-0109,労務費,2716,現場見込み,2025-06,2025-07,2025-07-06T00:00:00,,協力業者G社
CST-01987,PRJ-0088,材料費,48089,現場見込み,2026-06,2026-07,2026-06-18T00:00:00,,資材メーカーH
CST-01988,PRJ-0125,材料費,49613,口頭発注,2024-07,2024-08,2024-08-01T00:00:00,,協力業者R社
CST-01989,PRJ-0180,材料費,17635,現場見込み,2026-10,2026-11,2026-10-16T00:00:00,,協力業者O社
CST-01990,PRJ-0126,外注費,55754,確定請求,2025-06,2025-07,2025-06-12T00:00:00,2025-06-12T00:00:00,資材メーカーG
